"","no","year","valor","ent","opt","cons","cve_ent","indicador","ods","obj_ods","c_eje","eje","hex_ods","hex_eje","hex_dimension","hex_obj_est","proyec","sentido","c_dimension","dimension","c_obj_est","obj_est","dif_ab","u_med","unidad_de_medida"
"2164",134,2009,11.0577763548935,"Oaxaca",NA,NA,"20","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2165",134,2009,16.8461779974762,"Puebla",NA,NA,"21","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2166",134,2009,38.478323877549,"Querétaro",NA,NA,"22","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2167",134,2009,67.985057177671,"Quintana Roo",NA,NA,"23","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2168",134,2009,23.8210050302087,"San Luis Potosí",NA,NA,"24","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2169",134,2009,27.6666183312448,"Sinaloa",NA,NA,"25","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2170",134,2009,37.2851843440079,"Sonora",NA,NA,"26","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2171",134,2009,23.4780468973987,"Tabasco",NA,NA,"27","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2172",134,2009,47.5495159471524,"Tamaulipas",NA,NA,"28","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2173",134,2009,15.76959929791,"Tlaxcala",NA,NA,"29","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2174",134,2009,20.7477993213234,"Veracruz",NA,NA,"30","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2175",134,2009,26.8303248210202,"Yucatán",NA,NA,"31","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2176",134,2009,17.8195704609351,"Zacatecas",NA,NA,"32","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2177",134,2009,30.2465610806396,"Nacional",NA,NA,"33","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2178",134,2010,35.377260097955,"Aguascalientes",NA,NA,"1","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2179",134,2010,49.6913451308921,"Baja California",NA,NA,"2","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2180",134,2010,59.7310530741844,"Baja California Sur",NA,NA,"3","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2181",134,2010,30.9374033206146,"Campeche",NA,NA,"4","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2182",134,2010,47.0905099701234,"Coahuila",NA,NA,"5","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2183",134,2010,39.5292508825401,"Colima",NA,NA,"6","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2184",134,2010,11.5070155742001,"Chiapas",NA,NA,"7","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2185",134,2010,38.6494975854174,"Chihuahua",NA,NA,"8","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2186",134,2010,62.7040847057367,"Ciudad de México",NA,NA,"9","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2187",134,2010,20.6446690273222,"Durango",NA,NA,"10","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2188",134,2010,22.5332049054913,"Guanajuato",NA,NA,"11","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2189",134,2010,17.6682514641179,"Guerrero",NA,NA,"12","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2190",134,2010,18.7064994858502,"Hidalgo",NA,NA,"13","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2191",134,2010,35.741782706847,"Jalisco",NA,NA,"14","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2192",134,2010,21.8169351699529,"México",NA,NA,"15","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2193",134,2010,17.1443552437739,"Michoacán",NA,NA,"16","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2194",134,2010,29.9928996400852,"Morelos",NA,NA,"17","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2195",134,2010,27.8682862557267,"Nayarit",NA,NA,"18","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2196",134,2010,65.5682742918255,"Nuevo León",NA,NA,"19","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2197",134,2010,12.1407084714328,"Oaxaca",NA,NA,"20","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2198",134,2010,17.9755937440845,"Puebla",NA,NA,"21","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2199",134,2010,39.7858403659646,"Querétaro",NA,NA,"22","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2200",134,2010,71.8717951218707,"Quintana Roo",NA,NA,"23","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2201",134,2010,24.6460186951116,"San Luis Potosí",NA,NA,"24","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2202",134,2010,30.9973117848573,"Sinaloa",NA,NA,"25","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2203",134,2010,41.4514712667629,"Sonora",NA,NA,"26","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2204",134,2010,25.0969625137401,"Tabasco",NA,NA,"27","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2205",134,2010,49.1192816138916,"Tamaulipas",NA,NA,"28","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2206",134,2010,16.6122902276727,"Tlaxcala",NA,NA,"29","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2207",134,2010,22.2001826610378,"Veracruz",NA,NA,"30","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2208",134,2010,27.9841086632032,"Yucatán",NA,NA,"31","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2209",134,2010,18.3010765807223,"Zacatecas",NA,NA,"32","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2210",134,2010,31.5924570230803,"Nacional",NA,NA,"33","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2211",134,2011,34.4115904121626,"Aguascalientes",NA,NA,"1","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2212",134,2011,49.64925901584,"Baja California",NA,NA,"2","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2213",134,2011,57.5666352992467,"Baja California Sur",NA,NA,"3","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2214",134,2011,33.8847049383428,"Campeche",NA,NA,"4","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
"2215",134,2011,45.7900371337415,"Coahuila",NA,NA,"5","Tasa de cajeros automáticos por cada 100,000 habitantes","8","Trabajo decente y crecimiento económico",4,"Aguascalientes competitivo, diversificado y próspero","A21942","A3CF5E","666666","FF5F01",0,"0",2,"Desarrollo Económico",6,"Inversión y empleo",NA,"Porcentaje","Porcentaje"
